iso_alpha_3,year,ef_frst_sequestration_young_secondary_kt_co2_ha
SWE,2017,0.0014308030755474245
SWE,2018,0.0014310659339918758
SWE,2019,0.00143110709684897
SWZ,2015,0.0028279163951302967
SWZ,2016,0.0028277187568159444
SWZ,2017,0.0028333892618002563
SWZ,2018,0.0028391427667303006
SWZ,2019,0.0028243361880124535
SXM,2015,0.0039
SXM,2016,0.0039
SXM,2017,0.0039
SXM,2018,0.0039
SXM,2019,0.0039
SYC,2015,0.0029
SYC,2016,0.0029
SYC,2017,0.0029
SYC,2018,0.0029
SYC,2019,0.0029
SYR,2015,0.005420222859298795
SYR,2016,0.005420222859298794
SYR,2017,0.005420222859298793
SYR,2018,0.005420222859298792
SYR,2019,0.005420222859298793
TCA,2015,0.0056805606009026535
TCA,2016,0.005691007002632812
TCA,2017,0.005691007002632812
TCA,2018,0.005691007002632812
TCA,2019,0.005691007002632812
TCD,2015,0.0032260252789004353
TCD,2016,0.0032250790493761864
TCD,2017,0.0032250489860287035
TCD,2018,0.0032263766820146535
TCD,2019,0.0032276488988860486
TGO,2015,0.007223762528551638
TGO,2016,0.007228211987031244
TGO,2017,0.007228211987031244
TGO,2018,0.007228211987031244
TGO,2019,0.007228211987031244
THA,2015,0.003266635007362917
THA,2016,0.0032666985497679262
THA,2017,0.0032665660695704824
THA,2018,0.003266652456854794
THA,2019,0.0032665961395786478
TJK,2015,0.011150366858870974
TJK,2016,0.011150366858870974
TJK,2017,0.011150366858870974
TJK,2018,0.011150366858870974
TJK,2019,0.011150366858870974
TKM,2015,0.005186305606185234
TKM,2016,0.005186305606185234
TKM,2017,0.005186305606185234
TKM,2018,0.0051863056061852335
TKM,2019,0.0051863056061852335
TLS,2015,0.0033299181425436794
TLS,2016,0.003330111282166971
TLS,2017,0.0033303030881780753
TLS,2018,0.0033304940032157153
TLS,2019,0.0033304940032157153
TON,2015,0.005699999999999999
TON,2016,0.005699999999999999
TON,2017,0.005699999999999999
TON,2018,0.005699999999999999
TON,2019,0.005699999999999999
TTO,2015,0.0059
TTO,2016,0.005900000000000001
TTO,2017,0.005900000000000001
TTO,2018,0.005900000000000001
TTO,2019,0.0059
TUN,2015,0.002286717874187605
TUN,2016,0.0022867178741876053
TUN,2017,0.0022867178741876053
TUN,2018,0.0022867178741876053
TUN,2019,0.002286717874187605
TUR,2015,0.004062952143901053
TUR,2016,0.004063775964220443
TUR,2017,0.0040655678793099755
TUR,2018,0.004064164506862878
TUR,2019,0.004068410975537167
TUV,2015,0.005699999999999999
TUV,2016,0.005699999999999999
TUV,2017,0.005699999999999999
TUV,2018,0.005699999999999999
TUV,2019,0.005699999999999999
TWN,2015,0.0025
TWN,2016,0.0025
TWN,2017,0.0025
TWN,2018,0.0025
TWN,2019,0.0025
TZA,2015,0.004404316350851207
TZA,2016,0.004384299468866759
TZA,2017,0.004372355427327147
TZA,2018,0.00436073262766207
TZA,2019,0.004355338443906387
UGA,2015,0.007256227407731409
UGA,2016,0.007260595042424009
UGA,2017,0.007259983100414298
UGA,2018,0.00726202876539928
UGA,2019,0.007262090046439561
UKR,2015,0.011150366858870974
UKR,2016,0.011150366858870974
UKR,2017,0.011150366858870974
UKR,2018,0.011150366858870976
UKR,2019,0.011150366858870974
URY,2015,0.0024999999999999996
URY,2016,0.0025
URY,2017,0.0024999999999999996
URY,2018,0.0025
URY,2019,0.0025
USA,2015,0.004777781023301032
USA,2016,0.004769955041378993
USA,2017,0.004757723890109265
USA,2018,0.0047486969284216635
USA,2019,0.004739889650981785
UZB,2015,
UZB,2016,
UZB,2017,
UZB,2018,
UZB,2019,
VCT,2015,0.005550022630796001
VCT,2016,0.005550022630796001
VCT,2017,0.005550022630796001
VCT,2018,0.005550022630796001
VCT,2019,0.005550022630796001
VEN,2015,0.005203821903120051
VEN,2016,0.00520277721479568
VEN,2017,0.0052018945478759255
VEN,2018,0.005201223731435946
VEN,2019,0.005200730219531638
VGB,2015,0.0053445771041396315
VGB,2016,0.0053445771041396315
VGB,2017,0.0053445771041396315
VGB,2018,0.0053445771041396315
VGB,2019,0.0053445771041396315
VIR,2015,0.005499565706118672
VIR,2016,0.005499565706118672
VIR,2017,0.005499565706118672
VIR,2018,0.005499565706118672
VIR,2019,0.005499565706118672
VNM,2015,0.0028082141412926953
VNM,2016,0.002808505793556278
VNM,2017,0.002808547031441261
VNM,2018,0.002808545563633735
VNM,2019,0.0028082185705881743
VUT,2015,0.0056999999999999985
VUT,2016,0.0057
VUT,2017,0.005699999999999999
VUT,2018,0.0057
VUT,2019,0.005699999999999999
WSM,2015,0.005699999999999999
WSM,2016,0.005699999999999999
WSM,2017,0.005699999999999999
WSM,2018,0.005699999999999999
WSM,2019,0.005699999999999999
YEM,2015,0.0028917237552432886
YEM,2016,0.0028917237552432886
YEM,2017,0.0028917237552432886
YEM,2018,0.0028917237552432886
YEM,2019,0.0028917237552432886
ZAF,2015,0.0029905614981965128
ZAF,2016,0.003000410656493159
ZAF,2017,0.0030124280649605458
ZAF,2018,0.003018603161396448
ZAF,2019,0.0030090947158274983
ZMB,2015,0.003270464550148071
ZMB,2016,0.003271044145163179
ZMB,2017,0.003271049507698721
ZMB,2018,0.0032702750038044828
ZMB,2019,0.0032692152369076305
ZWE,2015,0.004372854064270762
ZWE,2016,0.00437444423328604
ZWE,2017,0.004371046213865426
ZWE,2018,0.004371114956423411
ZWE,2019,0.004370959402700203
ABW,2020,0.004
ABW,2021,0.004
ABW,2022,0.004
ABW,2023,0.004
ABW,2024,0.004
ABW,2025,0.004
ABW,2026,0.004
ABW,2027,0.004
ABW,2028,0.004
ABW,2029,0.004
ABW,2030,0.004
ABW,2031,0.004
ABW,2032,0.004
ABW,2033,0.004
ABW,2034,0.004
ABW,2035,0.004
ABW,2036,0.004
ABW,2037,0.004
ABW,2038,0.004
ABW,2039,0.004
ABW,2040,0.004
ABW,2041,0.004
ABW,2042,0.004
ABW,2043,0.004
ABW,2044,0.004
ABW,2045,0.004
ABW,2046,0.004
ABW,2047,0.004
ABW,2048,0.004
ABW,2049,0.004
ABW,2050,0.004
ABW,2051,0.004
ABW,2052,0.004
ABW,2053,0.004
ABW,2054,0.004
ABW,2055,0.004
ABW,2056,0.004
ABW,2057,0.004
ABW,2058,0.004
ABW,2059,0.004
ABW,2060,0.004
ABW,2061,0.004
ABW,2062,0.004
ABW,2063,0.004
ABW,2064,0.004
ABW,2065,0.004
ABW,2066,0.004
ABW,2067,0.004
ABW,2068,0.004
ABW,2069,0.004
ABW,2070,0.004
ABW,2071,0.004
ABW,2072,0.004
ABW,2073,0.004
ABW,2074,0.004
ABW,2075,0.004
ABW,2076,0.004
ABW,2077,0.004
ABW,2078,0.004
ABW,2079,0.004
ABW,2080,0.004
ABW,2081,0.004
ABW,2082,0.004
ABW,2083,0.004
ABW,2084,0.004
ABW,2085,0.004
ABW,2086,0.004
ABW,2087,0.004
ABW,2088,0.004
ABW,2089,0.004
ABW,2090,0.004
ABW,2091,0.004
ABW,2092,0.004
ABW,2093,0.004
ABW,2094,0.004
ABW,2095,0.004
ABW,2096,0.004
ABW,2097,0.004
ABW,2098,0.004
ABW,2099,0.004
ABW,2100,0.004
ABW,2101,0.004
ABW,2102,0.004
ABW,2103,0.004
ABW,2104,0.004
ABW,2105,0.004
ABW,2106,0.004
ABW,2107,0.004
ABW,2108,0.004
ABW,2109,0.004
ABW,2110,0.004
ABW,2111,0.004
ABW,2112,0.004
ABW,2113,0.004
ABW,2114,0.004
ABW,2115,0.004
ABW,2116,0.004
ABW,2117,0.004
ABW,2118,0.004
ABW,2119,0.004
ABW,2120,0.004
ABW,2121,0.004
ABW,2122,0.004
ABW,2123,0.004
ABW,2124,0.004
ABW,2125,0.004
AFG,2020,0.0027077303521776653
AFG,2021,0.0027077303521776653
AFG,2022,0.0027077303521776653
AFG,2023,0.0027077303521776653
AFG,2024,0.0027077303521776653
AFG,2025,0.0027077303521776653
AFG,2026,0.0027077303521776653
AFG,2027,0.0027077303521776653
AFG,2028,0.0027077303521776653
AFG,2029,0.0027077303521776653
AFG,2030,0.0027077303521776653
AFG,2031,0.0027077303521776653
AFG,2032,0.0027077303521776653
AFG,2033,0.0027077303521776653
AFG,2034,0.0027077303521776653
AFG,2035,0.0027077303521776653
AFG,2036,0.0027077303521776653
AFG,2037,0.0027077303521776653
AFG,2038,0.0027077303521776653
AFG,2039,0.0027077303521776653
AFG,2040,0.0027077303521776653
AFG,2041,0.0027077303521776653
AFG,2042,0.0027077303521776653
AFG,2043,0.0027077303521776653
AFG,2044,0.0027077303521776653
AFG,2045,0.0027077303521776653
AFG,2046,0.0027077303521776653
AFG,2047,0.0027077303521776653
AFG,2048,0.0027077303521776653
AFG,2049,0.0027077303521776653
AFG,2050,0.0027077303521776653
AFG,2051,0.0027077303521776653
AFG,2052,0.0027077303521776653
AFG,2053,0.0027077303521776653
AFG,2054,0.0027077303521776653
AFG,2055,0.0027077303521776653
AFG,2056,0.0027077303521776653
AFG,2057,0.0027077303521776653
AFG,2058,0.0027077303521776653
AFG,2059,0.0027077303521776653
AFG,2060,0.0027077303521776653
AFG,2061,0.0027077303521776653
AFG,2062,0.0027077303521776653
AFG,2063,0.0027077303521776653
AFG,2064,0.0027077303521776653
AFG,2065,0.0027077303521776653
AFG,2066,0.0027077303521776653
AFG,2067,0.0027077303521776653
AFG,2068,0.0027077303521776653
AFG,2069,0.0027077303521776653
AFG,2070,0.0027077303521776653
AFG,2071,0.0027077303521776653
AFG,2072,0.0027077303521776653
AFG,2073,0.0027077303521776653
AFG,2074,0.0027077303521776653
AFG,2075,0.0027077303521776653
AFG,2076,0.0027077303521776653
AFG,2077,0.0027077303521776653
AFG,2078,0.0027077303521776653
AFG,2079,0.0027077303521776653
AFG,2080,0.0027077303521776653
AFG,2081,0.0027077303521776653
AFG,2082,0.0027077303521776653
AFG,2083,0.0027077303521776653
AFG,2084,0.0027077303521776653
AFG,2085,0.0027077303521776653
AFG,2086,0.0027077303521776653
AFG,2087,0.0027077303521776653
AFG,2088,0.0027077303521776653
AFG,2089,0.0027077303521776653
AFG,2090,0.0027077303521776653
AFG,2091,0.0027077303521776653
AFG,2092,0.0027077303521776653
AFG,2093,0.0027077303521776653
AFG,2094,0.0027077303521776653
AFG,2095,0.0027077303521776653
AFG,2096,0.0027077303521776653
AFG,2097,0.0027077303521776653
AFG,2098,0.0027077303521776653
AFG,2099,0.0027077303521776653
AFG,2100,0.0027077303521776653
AFG,2101,0.0027077303521776653
AFG,2102,0.0027077303521776653
AFG,2103,0.0027077303521776653
AFG,2104,0.0027077303521776653
AFG,2105,0.0027077303521776653
AFG,2106,0.0027077303521776653
AFG,2107,0.0027077303521776653
AFG,2108,0.0027077303521776653
AFG,2109,0.0027077303521776653
AFG,2110,0.0027077303521776653
AFG,2111,0.0027077303521776653
AFG,2112,0.0027077303521776653
AFG,2113,0.0027077303521776653
AFG,2114,0.0027077303521776653
AFG,2115,0.0027077303521776653
AFG,2116,0.0027077303521776653
AFG,2117,0.0027077303521776653
AFG,2118,0.0027077303521776653
AFG,2119,0.0027077303521776653
AFG,2120,0.0027077303521776653
AFG,2121,0.0027077303521776653
AFG,2122,0.0027077303521776653
AFG,2123,0.0027077303521776653
AFG,2124,0.0027077303521776653
AFG,2125,0.0027077303521776653
AGO,2020,0.004798503717267778
AGO,2021,0.004798503717267778
AGO,2022,0.004798503717267778
AGO,2023,0.004798503717267778
AGO,2024,0.004798503717267778
AGO,2025,0.004798503717267778
AGO,2026,0.004798503717267778
AGO,2027,0.004798503717267778
AGO,2028,0.004798503717267778
AGO,2029,0.004798503717267778
AGO,2030,0.004798503717267778
AGO,2031,0.004798503717267778
AGO,2032,0.004798503717267778
AGO,2033,0.004798503717267778
AGO,2034,0.004798503717267778
AGO,2035,0.004798503717267778
AGO,2036,0.004798503717267778
AGO,2037,0.004798503717267778
AGO,2038,0.004798503717267778
AGO,2039,0.004798503717267778
AGO,2040,0.004798503717267778
AGO,2041,0.004798503717267778
AGO,2042,0.004798503717267778
AGO,2043,0.004798503717267778
AGO,2044,0.004798503717267778
AGO,2045,0.004798503717267778
AGO,2046,0.004798503717267778
AGO,2047,0.004798503717267778
AGO,2048,0.004798503717267778
AGO,2049,0.004798503717267778
AGO,2050,0.004798503717267778
AGO,2051,0.004798503717267778
AGO,2052,0.004798503717267778
AGO,2053,0.004798503717267778
AGO,2054,0.004798503717267778
AGO,2055,0.004798503717267778
AGO,2056,0.004798503717267778
AGO,2057,0.004798503717267778
AGO,2058,0.004798503717267778
AGO,2059,0.004798503717267778
AGO,2060,0.004798503717267778
AGO,2061,0.004798503717267778
AGO,2062,0.004798503717267778
AGO,2063,0.004798503717267778
AGO,2064,0.004798503717267778
AGO,2065,0.004798503717267778
AGO,2066,0.004798503717267778
AGO,2067,0.004798503717267778
AGO,2068,0.004798503717267778
AGO,2069,0.004798503717267778
AGO,2070,0.004798503717267778
AGO,2071,0.004798503717267778
AGO,2072,0.004798503717267778
AGO,2073,0.004798503717267778
AGO,2074,0.004798503717267778
AGO,2075,0.004798503717267778
AGO,2076,0.004798503717267778
AGO,2077,0.004798503717267778
AGO,2078,0.004798503717267778
AGO,2079,0.004798503717267778
AGO,2080,0.004798503717267778
AGO,2081,0.004798503717267778
AGO,2082,0.004798503717267778
AGO,2083,0.004798503717267778
AGO,2084,0.004798503717267778
AGO,2085,0.004798503717267778
AGO,2086,0.004798503717267778
AGO,2087,0.004798503717267778
AGO,2088,0.004798503717267778
AGO,2089,0.004798503717267778
AGO,2090,0.004798503717267778
AGO,2091,0.004798503717267778
AGO,2092,0.004798503717267778
AGO,2093,0.004798503717267778
AGO,2094,0.004798503717267778
AGO,2095,0.004798503717267778
AGO,2096,0.004798503717267778
AGO,2097,0.004798503717267778
AGO,2098,0.004798503717267778
AGO,2099,0.004798503717267778
AGO,2100,0.004798503717267778
AGO,2101,0.004798503717267778
AGO,2102,0.004798503717267778
AGO,2103,0.004798503717267778
AGO,2104,0.004798503717267778
AGO,2105,0.004798503717267778
AGO,2106,0.004798503717267778
AGO,2107,0.004798503717267778
AGO,2108,0.004798503717267778
AGO,2109,0.004798503717267778
AGO,2110,0.004798503717267778
AGO,2111,0.004798503717267778
AGO,2112,0.004798503717267778
AGO,2113,0.004798503717267778
AGO,2114,0.004798503717267778
AGO,2115,0.004798503717267778
AGO,2116,0.004798503717267778
AGO,2117,0.004798503717267778
AGO,2118,0.004798503717267778
AGO,2119,0.004798503717267778
AGO,2120,0.004798503717267778
AGO,2121,0.004798503717267778
AGO,2122,0.004798503717267778
AGO,2123,0.004798503717267778
AGO,2124,0.004798503717267778
AGO,2125,0.004798503717267778
ALB,2020,0.004129943105848662
ALB,2021,0.004129943105848662
ALB,2022,0.004129943105848662
ALB,2023,0.004129943105848662
ALB,2024,0.004129943105848662
ALB,2025,0.004129943105848662
ALB,2026,0.004129943105848662
ALB,2027,0.004129943105848662
ALB,2028,0.004129943105848662
ALB,2029,0.004129943105848662
ALB,2030,0.004129943105848662
ALB,2031,0.004129943105848662
ALB,2032,0.004129943105848662
ALB,2033,0.004129943105848662
ALB,2034,0.004129943105848662
ALB,2035,0.004129943105848662
ALB,2036,0.004129943105848662
ALB,2037,0.004129943105848662
ALB,2038,0.004129943105848662
ALB,2039,0.004129943105848662
ALB,2040,0.004129943105848662
ALB,2041,0.004129943105848662
ALB,2042,0.004129943105848662
ALB,2043,0.004129943105848662
ALB,2044,0.004129943105848662
ALB,2045,0.004129943105848662
ALB,2046,0.004129943105848662
ALB,2047,0.004129943105848662
ALB,2048,0.004129943105848662
ALB,2049,0.004129943105848662
ALB,2050,0.004129943105848662
ALB,2051,0.004129943105848662
ALB,2052,0.004129943105848662
ALB,2053,0.004129943105848662
ALB,2054,0.004129943105848662
ALB,2055,0.004129943105848662
ALB,2056,0.004129943105848662
ALB,2057,0.004129943105848662
ALB,2058,0.004129943105848662
ALB,2059,0.004129943105848662
ALB,2060,0.004129943105848662
ALB,2061,0.004129943105848662
ALB,2062,0.004129943105848662
ALB,2063,0.004129943105848662
ALB,2064,0.004129943105848662
ALB,2065,0.004129943105848662
ALB,2066,0.004129943105848662
ALB,2067,0.004129943105848662
ALB,2068,0.004129943105848662
ALB,2069,0.004129943105848662
ALB,2070,0.004129943105848662
ALB,2071,0.004129943105848662
ALB,2072,0.004129943105848662
ALB,2073,0.004129943105848662
ALB,2074,0.004129943105848662
ALB,2075,0.004129943105848662
ALB,2076,0.004129943105848662
ALB,2077,0.004129943105848662
ALB,2078,0.004129943105848662
ALB,2079,0.004129943105848662
ALB,2080,0.004129943105848662
ALB,2081,0.004129943105848662
ALB,2082,0.004129943105848662
ALB,2083,0.004129943105848662
ALB,2084,0.004129943105848662
ALB,2085,0.004129943105848662
ALB,2086,0.004129943105848662
ALB,2087,0.004129943105848662
ALB,2088,0.004129943105848662
ALB,2089,0.004129943105848662
ALB,2090,0.004129943105848662
ALB,2091,0.004129943105848662
ALB,2092,0.004129943105848662
ALB,2093,0.004129943105848662
ALB,2094,0.004129943105848662
ALB,2095,0.004129943105848662
ALB,2096,0.004129943105848662
ALB,2097,0.004129943105848662
ALB,2098,0.004129943105848662
ALB,2099,0.004129943105848662
ALB,2100,0.004129943105848662
ALB,2101,0.004129943105848662
ALB,2102,0.004129943105848662
ALB,2103,0.004129943105848662
ALB,2104,0.004129943105848662
ALB,2105,0.004129943105848662
ALB,2106,0.004129943105848662
ALB,2107,0.004129943105848662
ALB,2108,0.004129943105848662
ALB,2109,0.004129943105848662
ALB,2110,0.004129943105848662
ALB,2111,0.004129943105848662
ALB,2112,0.004129943105848662
ALB,2113,0.004129943105848662
ALB,2114,0.004129943105848662
ALB,2115,0.004129943105848662
ALB,2116,0.004129943105848662
ALB,2117,0.004129943105848662
ALB,2118,0.004129943105848662
ALB,2119,0.004129943105848662
ALB,2120,0.004129943105848662
ALB,2121,0.004129943105848662
ALB,2122,0.004129943105848662
ALB,2123,0.004129943105848662
ALB,2124,0.004129943105848662
ALB,2125,0.004129943105848662
AND,2020,
AND,2021,
AND,2022,
AND,2023,
AND,2024,
AND,2025,
AND,2026,
AND,2027,
AND,2028,
AND,2029,
AND,2030,
AND,2031,
AND,2032,
AND,2033,
AND,2034,
AND,2035,
AND,2036,
AND,2037,
AND,2038,
AND,2039,
AND,2040,
AND,2041,
AND,2042,
AND,2043,
AND,2044,
AND,2045,
AND,2046,
AND,2047,
AND,2048,
AND,2049,
AND,2050,
AND,2051,
AND,2052,
AND,2053,
AND,2054,
AND,2055,
AND,2056,
AND,2057,
AND,2058,
AND,2059,
AND,2060,
AND,2061,
AND,2062,
AND,2063,
AND,2064,
AND,2065,
AND,2066,
AND,2067,
AND,2068,
AND,2069,
AND,2070,
AND,2071,
AND,2072,
AND,2073,
AND,2074,
AND,2075,
AND,2076,
AND,2077,
AND,2078,
AND,2079,
AND,2080,
AND,2081,
AND,2082,
AND,2083,
AND,2084,
AND,2085,
AND,2086,
AND,2087,
AND,2088,
AND,2089,
AND,2090,
AND,2091,
AND,2092,
AND,2093,
AND,2094,
AND,2095,
AND,2096,
AND,2097,
AND,2098,
AND,2099,
AND,2100,
AND,2101,
AND,2102,
AND,2103,
AND,2104,
AND,2105,
AND,2106,
AND,2107,
AND,2108,
AND,2109,
AND,2110,
AND,2111,
AND,2112,
AND,2113,
AND,2114,
AND,2115,
AND,2116,
AND,2117,
AND,2118,
AND,2119,
AND,2120,
AND,2121,
AND,2122,
AND,2123,
AND,2124,
AND,2125,
ARE,2020,0.0019114914615207385
ARE,2021,0.0019114914615207385
ARE,2022,0.0019114914615207385
ARE,2023,0.0019114914615207385
ARE,2024,0.0019114914615207385
ARE,2025,0.0019114914615207385
ARE,2026,0.0019114914615207385
ARE,2027,0.0019114914615207385
ARE,2028,0.0019114914615207385
ARE,2029,0.0019114914615207385
ARE,2030,0.0019114914615207385
ARE,2031,0.0019114914615207385
ARE,2032,0.0019114914615207385
ARE,2033,0.0019114914615207385
ARE,2034,0.0019114914615207385
ARE,2035,0.0019114914615207385
ARE,2036,0.0019114914615207385
ARE,2037,0.0019114914615207385
ARE,2038,0.0019114914615207385
ARE,2039,0.0019114914615207385
ARE,2040,0.0019114914615207385
ARE,2041,0.0019114914615207385
ARE,2042,0.0019114914615207385
ARE,2043,0.0019114914615207385
ARE,2044,0.0019114914615207385
ARE,2045,0.0019114914615207385
ARE,2046,0.0019114914615207385
ARE,2047,0.0019114914615207385
ARE,2048,0.0019114914615207385
ARE,2049,0.0019114914615207385
ARE,2050,0.0019114914615207385
ARE,2051,0.0019114914615207385
ARE,2052,0.0019114914615207385
ARE,2053,0.0019114914615207385
ARE,2054,0.0019114914615207385
ARE,2055,0.0019114914615207385
ARE,2056,0.0019114914615207385
ARE,2057,0.0019114914615207385
ARE,2058,0.0019114914615207385
ARE,2059,0.0019114914615207385
ARE,2060,0.0019114914615207385
ARE,2061,0.0019114914615207385
ARE,2062,0.0019114914615207385
ARE,2063,0.0019114914615207385
ARE,2064,0.0019114914615207385
ARE,2065,0.0019114914615207385
ARE,2066,0.0019114914615207385
ARE,2067,0.0019114914615207385
ARE,2068,0.0019114914615207385
ARE,2069,0.0019114914615207385
ARE,2070,0.0019114914615207385
ARE,2071,0.0019114914615207385
ARE,2072,0.0019114914615207385
ARE,2073,0.0019114914615207385
ARE,2074,0.0019114914615207385
ARE,2075,0.0019114914615207385
ARE,2076,0.0019114914615207385
ARE,2077,0.0019114914615207385
ARE,2078,0.0019114914615207385
ARE,2079,0.0019114914615207385
ARE,2080,0.0019114914615207385
ARE,2081,0.0019114914615207385
ARE,2082,0.0019114914615207385
ARE,2083,0.0019114914615207385
ARE,2084,0.0019114914615207385
ARE,2085,0.0019114914615207385
ARE,2086,0.0019114914615207385
ARE,2087,0.0019114914615207385
ARE,2088,0.0019114914615207385
ARE,2089,0.0019114914615207385
ARE,2090,0.0019114914615207385
ARE,2091,0.0019114914615207385
ARE,2092,0.0019114914615207385
ARE,2093,0.0019114914615207385
ARE,2094,0.0019114914615207385
ARE,2095,0.0019114914615207385
ARE,2096,0.0019114914615207385
ARE,2097,0.0019114914615207385
ARE,2098,0.0019114914615207385
ARE,2099,0.0019114914615207385
ARE,2100,0.0019114914615207385
ARE,2101,0.0019114914615207385
ARE,2102,0.0019114914615207385
ARE,2103,0.0019114914615207385
ARE,2104,0.0019114914615207385
ARE,2105,0.0019114914615207385
ARE,2106,0.0019114914615207385
ARE,2107,0.0019114914615207385
ARE,2108,0.0019114914615207385
ARE,2109,0.0019114914615207385
ARE,2110,0.0019114914615207385
ARE,2111,0.0019114914615207385
ARE,2112,0.0019114914615207385
ARE,2113,0.0019114914615207385
ARE,2114,0.0019114914615207385
ARE,2115,0.0019114914615207385
ARE,2116,0.0019114914615207385
ARE,2117,0.0019114914615207385
ARE,2118,0.0019114914615207385
ARE,2119,0.0019114914615207385
ARE,2120,0.0019114914615207385
ARE,2121,0.0019114914615207385
ARE,2122,0.0019114914615207385
ARE,2123,0.0019114914615207385
ARE,2124,0.0019114914615207385
ARE,2125,0.0019114914615207385
